,original_idx,text
4791,4791,"RT Muitas crianças são criadas por homossexuais, eu não vejo diferença nenhuma nessa imagem o mesmo vai acontecer com algumas _"
4792,4792,"RT Como vamos estipular idade mínima de 65 anos para aposentadoria, se o cidadão arca com toda política de incentivos, bols _"
4793,4793,RT Só o Celso Daniel sabe o que é tortura.
4794,4794,RT Nada contra !mas não acho correto .
4795,4795,RT Incitação ao estupro. Mas que país canalha.
4796,4796,RT #primeiroassedio Acho que eu tinha uns 10 anos. Uma empregada me deixou pegar nos peitos dela. Foi bom pra cacete.
4797,4797,"RT A Alemanha já não é segura, a Europa já não é segura.
A culpa é dos políticos traidores.
Islão, aqui não! _"
4798,4798,"RT A intolerância dos 'tolerantes' de Esquerda. 
#Muculmanos #Esquerda #Ilegais #Imigrantes #PNR"
4799,4799,"RT Alguém perguntou aos portugueses se queriam este acordo duvidoso, para não dizer perigoso?
#CETA #TTIP #Portugal https:/ _"
4800,4800,"RT A maior forma de racismo está nos defensores do multi-culturalismo que não respeitam os povos, a diversidade humana e nem _"
4801,4801,"RT A situação em Portugal já está deplorável, mas o governo quer que fique ainda bem pior...
 https:/ _"
4802,4802,"RT Cúpula do reunida em #Cantanhede.
Organização interna: estratégia, dinamismo e preparação de acções a curto e médio _"
4803,4803,"RT É curioso o Orçamento para 2017 da #CMB. Chapa ganha, chapa gasta. Siga!
#Barreiro #Autárquicas2017 #PCP #RenovarPortuga _"
4804,4804,RT Escutas e Interrogatórios a José Sócrates na Operação Marquês
4805,4805,"RT Esta é a mentalidade da nossa classe política governante. 
#Mesquita #Lisboa #CDS #Portugal _"
4806,4806,"RT Esta é a nossa realidade...
#PEXIT #Eurogroup #Portugal"
4807,4807,"RT Eu não pretendo exigir nada, só apelo ao vosso bom senso! 
Não será altura de mudar!? 
#PNR #RenovarPortugal #Portug _"
4808,4808,"RT Existem portugueses a passar fome, homens, mulheres e crianças... e a culpa é de quem nos governa, mas também daqueles qu _"
4809,4809,"RT Interrupções voluntárias da gravidez (cultura de morte) 'legalmente' efectuadas nos hospitais, Portugal, 2001-2012 https: _"
4810,4810,"RT Já fomos grandes e respeitados, e podemos voltar a sê-lo. Renovar Portugal, não é uma missão, é uma OBRIGAÇÃO
Juntos vamo _"
4811,4811,"RT Já nada nos pára! Estamos juntos! 
#Portugal #RenovarPortugal"
4812,4812,"RT Juntos, vamos mudar #Portugal!"
4813,4813,RT Manifestação em frente à #FCSH. Em causa está o cancelamento da conferência de Nogueira Pinto na universidade _
4814,4814,"RT Milhares de portugueses a passar fome, e a comunicação social preocupada com a tomada de posse de ! 
Verg _"
4815,4815,"RT #Muçulmanos em #Portugal - Lisboa, Martim Moniz
#Muslims in Portugal - Lisbon, Martim Moniz"
4816,4816,"RT Na administração Obama é que era, havia respeito e educação e nunca por nunca, se colocava os pés em cima da mobília. htt _"
4817,4817,"RT Não faz sentido Portugal acolher imigrantes, enquanto a nossa população se encontra desempregada e é obrigada a emigrar. _"
4818,4818,"RT O nosso Presidente 
É preciso renovar! É preciso acreditar!
#PNR #Portugal #Portugueses #JoséPintoCoelho _"
4819,4819,"RT Ontem tivemos mais uma reunião do Conselho Nacional do PNR
#Portugal #Política #RogérioSantos #RenovarPortugal _"
4820,4820,"RT Os ratos e o Hospital do Barreiro.
O diz que as obras avançam este ano, mas outros já disseram o mesmo no pe _"
4821,4821,"RT Os verdadeiros rostos da fome em Portugal 
 #Desemprego #Mi _"
4822,4822,RT Partido Nacional Renovador com
4823,4823,"RT Quão 'democratas' e 'tolerantes' são estes esquerdistas, estes 'direitinhas' e estes 'politicamente correctos'. 
 _"
4824,4824,"RT Será que os barreirenses podem confiar em alguém que defende tamanha aberração!?
Vamos entregar ao PS o destino do municí _"
4825,4825,RT Será que vão aplicar este lixo 'educacional' nas escolas muçulmanas em Portugal!?
4826,4826,"RT Vamos lá a ver se entendi...
O PAN é a contra a eutanásia nos animais, mas a favor da legalização da eutanásia nos seres _"
4827,4827,"RT Não Tanto Quanto Você Militante Defensora De Ditaduras Em Angola, Cuba e Venezuela e Defensora Da Corrup _"
4828,4828,RT homem feminista é igual branco de alma negra. NAO EXISTE !
4829,4829,RT homem não gosta de mulher homem gosta de feminilidade quem gosta de mulher é sapatão
4830,4830,RT Esse merece RT... já que a imprensa não faz questão de divulgar..
4831,4831,RT Obrigado pelo seu apoio e contamos com vc para a divulgação da campanha e as #salvealagoas e #salvepernambuco
4832,4832,RT mas um simples boneco não vai interferir na educação de uma criança. Sem esquecer q existem crianças q sã _
4833,4833,"RT mano que mulher é essa que tá no master chef 
me sinto mt burra #MasterChefBR"
4834,4834,RT Orgulho Hetero seempree
4835,4835,RT EXTRA! Achei a filha da Maria do Rosario
4836,4836,"RT Daniela Mercury parou de tocar quando seu bloco passou pela Polícia Militar. Obrigado, ouvido de PM não é pinico."
4837,4837,"RT '5 PATINHOS FORAM PASSEAR....
ALÉM DAS MONTANHAS P/ ROUBAR
A PM CHEGOU, E PÁ PÁ PÁ PÁ.
NENHUM PATINHO VOLTOU DE LÁ' http _"
4838,4838,RT O tem mais de 140 anos. E está cobrindo piada postada em instagram. Por isso vai desaparecer logo logo - e ninguém vai _
4839,4839,"RT Basicamente as pessoas dão risada dos outros, mas quando é com eles todo mundo fica bravo."
4840,4840,"RT Há 8 anos, Fenômeno marcava o seu primeiro gol com o manto alvinegro."
4841,4841,"RT Se tem algo precioso neste mundo, este algo é o perfil"
4842,4842,"RT Rostinho bonito envelhece, maquiagem sai com água, pele bonita enruga, cabelo lindo fica branco, corpo lindo cai, mas _"
4843,4843,"RT Minha prima está desaparecida e ainda não foi encontrada, ajudem a espalhar para caso de alguém ter a visto!
Local: Po _"
4844,4844,"RT olá meninas, vcs acham que se eu passar um delineador branco eu fico mais bonito que esse gato?"
4845,4845,RT Habib's na pós-verdade: Laudo revela que menino João morreu após uso de lança-perfume _
4846,4846,"RT 'Você é gay/sapatão mesmo?'
'Ué sim'
'Nossa não parece'
Como assim tá me chamando de hetero é isso mesmo??? Como pode m _"
4847,4847,RT sdds dos jogos d futebol no verão fufas Sporting vs fufas benfica lmao
4848,4848,"RT Algo indispensável que haja em TODAS as comunidades cristãs.
 https: _"
4849,4849,RT Uma oportunidade imperdível pra quem está na região. _
4850,4850,RT Os bonecos nunca serviram para expor sexualidade as crianças. Não vejo o objetivo disso
4851,4851,"RT TODO ANGOLANO QUER SER POLICIA , MILITAR (FAA) DAQUI A NADA ANGOLA NÂO TERA MAIS GATUNO."
4852,4852,RT sai sapatão incubada
4853,4853,RT Esse vigarista sujo mantém um homem íntegro como como réu de um crime que não cometeu e liberta um juiz que _
4854,4854,"RT Gays franceses estão migrando para a direita; e a razão disso é bem simples, o avanço do islamismo na Europa. _"
4855,4855,"RT Ninguém cruza com esses LIXOS nas ruas, nos aeroportos, em restaurantes? Não é possível, eles tem que receber o que merecem _"
4856,4856,"RT No Brasil, parasitas, traidores e cúmplices d protagonistas d maior esquema de corrupção do país, são chamados p/ imprensa _"
4857,4857,"RT O que o está fazendo com Bolsonaro é um crime, um abuso d autoridade, politicagem barata, suja, está na cara q _"
4858,4858,"RT eu te amo, boca de dragão branco de olhos azuis sz"
4859,4859,"RT As mulheres conseguem tudo, vestidas de vermelho e branco conseguem ainda mais! #DiadaMulher"
4860,4860,"RT 'jihyo é feia'
'jihyo é gorda'
porra queria eu ser feia e gorda que nem a jihyo, pfff"
4861,4861,RT Segundo esquerdopatas de plantão a pior recessão da história com PIB negativo nos últimos 2 anos é culpa de 8 meses do g _
4862,4862,RT usa termos como 'mariquice' e relacionar isso com o 'Islão invasor' e ainda se pergunta porque não dão tempo de antena ao seu _
4863,4863,"RT eu tenho um livro extra em casa, se alguma das amiga aqui do twinto quiser, eu mando <3"
4864,4864,"RT 'ESSE STF PRA DESBLOQUEAR O WATHSAPP SERVE, MAS PRA PRENDER O LULA NÃO!'"
4865,4865,RT Não são a favor da eutanásia mas apoiam o livro do Cavaco silva
4866,4866,RT Dortmund está pintada de vermelho e branco! #SejaOndeFor #UCL #BVBxSLB
4867,4867,RT E a batendo palma pra ele?!
4868,4868,"RT A pessoa feia pode ficar bonita, ou a bonita feia. A pessoa gorda pode ficar magra, ou a magra gorda. Não julgue pela bele _"
4869,4869,"RT Ex-candidato do PSOL é preso por estuprar cães e portar drogas. Estes são piores que o PT, são aberrações. (Vídeo)
 _"
4870,4870,"RT Desde qnd é que um preto pode ter mais dinheiro que um branco, sem sentido"
4871,4871,RT O #DiaDaMulher não passou em branco pra turma do #CBLoL! e _
4872,4872,"RT Deus perdoa
A Internet é impiedosa e não perdoa
Já o mostra a prova do crime"
4873,4873,RT Chegamos ao ponto de ter o pai que não aceita o filho hetero.
4874,4874,"RT 'Eu não quero sua rosa, eu quero igualdade salarial'
Ass. Suzana, acorda meio-dia
Sustentada pelos pais
Nem procura emprego _"
4875,4875,"RT A mídia não mostrou, mas o STF que não se vigie pra ver... Somos Todos http _"
4876,4876,RT Tem mulher q é burra pqp
4877,4877,RT mãe natureza chora cada vez que homem branco mata árvore pra fazer ingresso de show da anitta
4878,4878,"RT Face da desumanidade, ganância, cinismo, movimentam -se pela volta das mamatas, roubalheira, sem vergonhas, anti patri _"
4879,4879,RT gostamos de pessoas intensas!!!!!!!!!
4880,4880,RT por mais dias como ontem kkkkkkkk foi loko
4881,4881,"RT Ui, Arruinaldo!"
4882,4882,"RT Associação de fufas, narcóticos e alcoólicos da António Arroio"
4883,4883,RT As últimas 30 fotos da minha galeria devem ser prints disto paras as #Fufas juro AHAHAH
4884,4884,"RT A Dubai riquíssima recebe muito bem os turistas ...Tem como fé a religião muçulmana, mas não recebe refugiados.A Paris _"
4885,4885,RT Cadê a caridade muçulmana? Emirados Árabes não recebem refugiados?
4886,4886,"RT #EuParo pq há disparidade salarial, dificuldade de reinserção no mercado, discriminação por ter filhos/estar grávida e dupl _"
4887,4887,RT Por que sapatão sofre tanto
4888,4888,RT é por isto q adoro fufas
4889,4889,RT Há coisas que os pais nos dizem que nem tem noção do impacto que tem em nós
4890,4890,"RT O Lula ligou pra Élika.
E é por isso que ela vai pular desse precipício."
4891,4891,RT Eu sou protetor de animais e sou totalmente contra zoofilia! Sexo com animais é nojento e criminoso! não compartilhem ess _
4892,4892,RT sexo com animais pode ser um importante indicador de potencial ou co-ocorrência de crimes sexuais contra crianças e mulher _
4893,4893,RT feliz dia das mães só pras mães de familia tradicional
4894,4894,"RT Dica: antes de dar uma de politicamente correto nas redes sociais, vasculhe o seu passado, pq o acha mesmo v _"
4895,4895,"RT Love on Top mas de fufas, estou lá"
4896,4896,RT saindo daqui pego o helicóptero que conquistei com meu trabalho honesto e vou pra Bragança. _
4897,4897,"RT O que é um ponto branco na pila de um pedófilo?
Um dente de leite"
4898,4898,"RT por tras do twitter só tem maconheiro, eles fazem de tudo pra tirar os reaças do site"
4899,4899,RT A esquerda está no comando dos maiores países do mundo por uma década mas o problema só apareceu agora? _
4900,4900,"RT A mídia virou realmente uma inimiga voraz de tudo que não é sua narrativa degenerada! Isso é um absurdo completo!
 https: _"
4901,4901,RT A mulher virou a principal massa de manobra globalista. Nunca foram tão usadas. Culpa de muita propaganda e prepotência.
4902,4902,RT 'conter ódio' é o novo nome de CENSURA
4903,4903,RT ESSA MULHER É FODA DEMAIS!! ELA DEVERIA SER EXEMPLO PRA TODAS AS. MULHERES NO MUNDO!
4904,4904,"RT Eu gosto quando o pessoal é honesto assim e assume que acha o povo sertanejo algo de segunda classe 
 https:/ _"
4905,4905,RT O GLOBO MENTE NUM NÍVEL ABSURDO! A UNIVERSIDADE NÃO CANCELOU NADA! A ESQUERDA ATACOU AS PESSOAS!!
4906,4906,RT Se vc pensa em NÃO PRENDER BANDIDO por causa de crise presidiária é pq vc é um CRETINO FILHA DA PUTA que não pensa no trab _
4907,4907,"RT VERDADE TÁ TODO MUNDO COMEMORANDO REALMENTE AQUI NA RUA FIZERAM ATÉ UM CHURRASCO TEM PAGODE E OS CACETE 
 _"
4908,4908,RT Viram o num dos programas q levaram Trump até a presidência?
4909,4909,RT Doria e Bolsonaro não podem brigar. Não até ambos irem pro segundo turno.
4910,4910,RT Ninguém chega à presidência dos USA sendo maluco. Trump chegou ao poder derrotando um establishment de 70 anos de suprem _
4911,4911,RT Filtro Branco para Coador Hario V60 - 02... Apenas R$62.00 Acesse #Casa #oferta #desconto #lcd _
4912,4912,"RT Agora um poema:
Eu sou sapatão. 
E sapatão sempre vou ser
Pq gosto de pepekas
E a sua eu quero comer."
4913,4913,RT #SerMulherÉ Não ser homem
4914,4914,RT as sapatao vao domina o mundo
4915,4915,RT Discurso de Donald Trump no Congresso Americano (completo): via
4916,4916,RT #SouPobreMas tenho juízo... não voto no Lula.
4917,4917,RT O teu Tweet em destaque na 2ª hora da
4918,4918,RT adoro ouvir música triste no carro porque encosto a cabeça no vidro e me imagino linda num clipe
4919,4919,RT Um ! RT Pra vc que desmaia qdo tira sangue ... Chegou o Plano OdontoMacho: http://307.to/fnj /(via )
4920,4920,RT Jogador do Tondela vê o segundo amarelo depois de ser agredido com uma cotovelada por Soares. Apito Dourado de volta? htt _
4921,4921,RT Juntos lutámos contra a #pólio e Angola não regista novos casos desde 2011. Vamos também atingir a meta com outras doença _
4922,4922,RT #DiaDaMulher: Todas as deputadas federais da história do país ocupariam apenas meio plenário da Câmara htt _
4923,4923,RT Medicina ajuda a adiar gravidez: Mulheres que são mães após os 40 anos crescem 49% em duas décadas
4924,4924,RT Existem dois tipos de homem
4925,4925,"RT Bob, o deputado está vencendo mais uma num site de esquerda."
4926,4926,RT Aprendam com a prefeitura de Fortaleza #DiaDaMulher
4927,4927,"RT 2. se prestar atenção, isso não é pornografia. o contexto em que esse beijo foi posto dificil _"
4928,4928,RT Atenção esquerdistas: O CHORO É LIVRE #BolsonaroPresidente
4929,4929,RT Chora petralhada! #BolsonaroPresidente
4930,4930,"RT Cada um com a sua educação.. e na minha, eu não permitir muita coisa!"
4931,4931,"RT Difícil pra uma mina burra e insegura que nunca conquistou nada conviver com uma mulher bonita, inteligente e independente _"
4932,4932,RT O Campeonato da Estupidez Humana continua
4933,4933,"RT opa, que fufas tratem se"
4934,4934,"RT #VazaTemer Em painel da ONU, Temer infla dados sobre refugiados recebidos pelo Brasil"
4935,4935,RT #SomosTodosJoice Joice ganhou o processo. Parabéns
4936,4936,"RT Conselho: Mulher sábia, constrói. Mulher burra, destrói."
4937,4937,RT Acção na Figueira da Foz
4938,4938,RT Intervenção de João Pais do Amaral
4939,4939,"RT O mundo entrou em colapso, o nacionalismo é que o vai reconstruir!
As marinas mortalhas, tremem de medo! _"
4940,4940,"RT 'Oi, nós somos sapatão' KKKKKKKKKKKKKKKKKK"
4941,4941,RT A censura em Portugal
4942,4942,"RT Assim não, Dra. Francisca Van Dunem!"
4943,4943,RT Coimbra: Instrutor de artes marciais é candidato do PNR à Câmara
4944,4944,RT Concorda com a saída de Portugal da União Europeia
4945,4945,RT Proclamar uma Nova era: a diferença de sermos PNR
4946,4946,"RT Semana da moda em Milão.
Uma imagem vale mais que mil palavras e é uma mostra da UE dos dias de hoje. _"
4947,4947,RT Tudo boa gente! Por estas e por outras é que estou no
4948,4948,RT Vamos partilhar a foto do alegado assassino do segurança numa discoteca em Coimbra.
4949,4949,RT Tem mais uma mensagem aí muito linda - Relações inter-raciais...tá na hora das crianças aprenderem que amor não é definid _
4950,4950,RT já ganhou
4951,4951,"RT Quando o Secretário foi para o Real Madrid, o PdC teve de passar atender os telefones"
4952,4952,RT Quem odeia o Bolsonaro não quer o bem do Brasil. #BolsonaroMeRepresenta
4953,4953,"RT , feia se achando bela, gorda se achando gostosa. Meus olhos sangram !!"
4954,4954,"RT se ela fosse negra, e ele chamasse de preta, ia ser racismo! Principalmente se o namorado fosse B _"
4955,4955,"RT Apresento-vos o meu missil, AEN17.
Totalmente dirigida para Angola sem dó e piedade! Se Angola não é nossa, mais vale n _"
4956,4956,"RT A ESTUPIDEZ, FALTA DE CARÁTER E CINISMO DOS ESQUERDISTAS NÃO TEM LIMITES...."
